WP5Country,year,Happiness,GDP,SocialSupport,LifeExp,Freedomtomakelifechoices,Generosity,Perceptionsofcorruption,Positiveaffect,Negativeaffect,ConfidenceNation,DemocraticQuality
Costa Rica,2007,7.43213224411011,Moderate,Excellent,More,.922735691070557,.099780753254891,.819655001163483,.875298917293549,.240080147981644,Average,.757576584815979
Costa Rica,2008,6.85067987442017,Moderate,Excellent,More,.91200596094131,.098880268633366,.815712630748749,.844216704368591,.23294723033905,Average,.656266391277313
Costa Rica,2009,7.61492872238159,Moderate,Good,More,.886061072349548,.068694561719895,.786559104919434,.8762059211731,.217024222016335,Average,.785449922084808
Costa Rica,2010,7.27105379104614,Moderate,Excellent,More,.881029605865479,.050610229372979,.762587249279022,.886287093162537,.221241250634193,Average,.8618443608284
Costa Rica,2011,7.22888851165771,Moderate,Good,More,.926105797290802,-.030228225514293,.836583256721497,.875645041465759,.269225209951401,Weak,.772772192955017
Costa Rica,2012,7.27225017547607,Moderate,Good,More,.928914070129395,.048073645681143,.794301390647888,.89688521623611,.26302713155746,Weak,.84473794698715
Costa Rica,2013,7.15800046920776,Moderate,Good,More,.897879302501678,.019320379942656,.812863111495972,.850212752819061,.278147429227829,Weak,.856241464614868
Costa Rica,2014,7.24708604812622,Moderate,Excellent,More,.92670738697052,.010674145072699,.788037478923798,.836786270141602,.289528906345367,Average,.880496978759766
Croatia,2007,5.82090759277344,Moderate,Excellent,More,.662205755710602,-.095398865640164,.934273540973663,.586316049098969,.337084859609604,Average,.536359429359436
Croatia,2012,6.0276346206665,Moderate,Fair,More,.541909754276276,-.24752502143383,.923860013484955,.621574580669403,.27104052901268,Weak,.53857946395874
Croatia,2013,5.88546276092529,Moderate,Poor,More,.626699686050415,-.208679884672165,.936059832572937,.589997529983521,.284729957580566,Weak,.542883515357971
Croatia,2014,5.38069248199463,Moderate,Poor,More,.518878042697906,.127477407455444,.917735159397125,.596178710460663,.285895109176636,Weak,.545834541320801
Cyprus,2006,6.2379584312439,High,Good,More,.836101174354553,.006159572862089,.712468922138214,.829412519931793,.253212213516235,Strong,.784230887889862
Cyprus,2009,6.83347749710083,High,Fair,More,.774590671062469,.042490940541029,.801423609256744,.74621307849884,.329307943582535,Average,.728587090969086
Cyprus,2010,6.38654613494873,High,Fair,More,.755362808704376,.061252903193236,.833427011966705,.78611147403717,.295705854892731,Average,.73342168331146
Cyprus,2011,6.68960857391357,High,Good,More,.74546885490417,.168508023023605,.840676486492157,.763074278831482,.272299587726593,Average,.825841069221497
Cyprus,2012,6.18050718307495,High,Fair,More,.724629580974579,.086480557918549,.87069171667099,.755316853523254,.368632912635803,Average,.811333656311035
Cyprus,2013,5.43895244598389,High,Poor,More,.656267940998077,.090306982398034,.867310464382172,.747811615467072,.420258700847626,Weak,.757939279079437
Cyprus,2014,5.62712383270264,High,Fair,More,.715065658092499,.048763114959002,.868237555027008,.737284123897552,.39717298746109,Weak,.861517786979675
Czech Republic,2007,6.50019407272339,High,Good,More,.798949360847473,-.06999059021473,.92787146568298,.736433982849121,.276907444000244,Weak,.971860527992249
Czech Republic,2010,6.24961757659912,High,Excellent,More,.779112219810486,-.048241246491671,.92596411705017,.64136928319931,.244084343314171,Average,.980198860168457
Czech Republic,2011,6.33149099349976,High,Excellent,More,.787180006504059,-.113152503967285,.949787855148315,.60092598199844,.25280886888504,Weak,1.05259084701538
Czech Republic,2012,6.33414936065674,High,Excellent,More,.739808738231659,-.16029889881611,.956799685955048,.609040796756744,.256508141756058,Weak,.992464303970337
Czech Republic,2013,6.69765567779541,High,Good,More,.725945651531219,-.1621919721365,.915898859500885,.719957828521729,.25265261530876,Weak,1.00495874881744
Czech Republic,2014,6.48372983932495,High,Good,More,.800420999526978,-.174039229750633,.896880686283112,.678406953811646,.235220566391945,Average,.997290730476379
Denmark,2007,7.83423328399658,High,Excellent,More,.932086229324341,.22920823097229,.206005677580833,.827859938144684,.194323688745499,Average,1.31637263298035
Denmark,2008,7.97089195251465,High,Excellent,More,.969788372516632,.261513859033585,.24750530719757,.756865501403809,.163090929389,Strong,1.32390916347504
Denmark,2009,7.68335866928101,High,Excellent,More,.94933557510376,.253530263900757,.205769762396812,.74894917011261,.233584776520729,Strong,1.2721084356308
Denmark,2010,7.77051544189453,High,Excellent,More,.943630814552307,.232510253787041,.174896091222763,.784826636314392,.154562935233116,Average,1.30640232563019
Denmark,2011,7.78823184967041,High,Excellent,More,.93476015329361,.287676006555557,.220043078064919,.769436001777649,.174883380532265,Average,1.34927558898926
Denmark,2012,7.51990938186646,High,Excellent,More,.93262791633606,.129152029752731,.187407612800598,.773763597011566,.208569511771202,Average,1.29887545108795
Denmark,2013,7.58860683441162,High,Excellent,More,.920254647731781,.206068933010101,.170042172074318,.86234682798386,.194673791527748,Average,1.31573927402496
Denmark,2014,7.50755929946899,High,Excellent,More,.941572248935699,.109511338174343,.237218335270882,.832482933998108,.232612773776054,Average,1.24588799476624
Djibouti,2008,5.00933027267456,Low,Poor,Less,.773456692695618,.146254330873489,.576097667217255,.75454580783844,.120192162692547,Strong,-.437120378017426
Djibouti,2009,4.90592527389526,Low,Good,Less,.649316012859344,.006187616847456,.634222805500031,.662167549133301,.232132807374001,Strong,-.341251850128174
Djibouti,2011,4.36919355392456,Low,Poor,Less,.746439456939697,-.063206262886525,.51893013715744,.579302847385406,.180592626333237,Strong,-.610227048397064
Dominican Republic,2006,5.08796787261963,Moderate,Excellent,Less,.858241438865662,.036139953881503,.754729330539703,.747727990150452,.274338454008102,Strong,.035871040076018
Dominican Republic,2007,5.08130598068237,Moderate,Good,Less,.886246681213379,-.010317247360945,.771574258804321,.766554236412048,.260098963975906,Average,.034788694232703
Dominican Republic,2008,4.8423056602478,Moderate,Good,Less,.848116636276245,-.047755300998688,.727598309516907,.731573224067688,.329416394233704,Average,.041351441293955
Dominican Republic,2009,5.43161392211914,Moderate,Good,Less,.8629794716835,-.055383536964655,.805910408496857,.785392582416534,.279788464307785,Average,.023501016199589
Dominican Republic,2010,4.73502111434937,Moderate,Good,Less,.82390284538269,-.077780082821847,.779742121696472,.787005662918091,.281694859266281,Average,-.017281025648118
Dominican Republic,2011,5.39653539657593,Moderate,Good,Less,.847975313663483,.011192412115634,.788254737854004,.80884104967117,.299839287996292,Average,.021084442734719
Dominican Republic,2012,4.75331115722656,Moderate,Good,Less,.840129375457764,-.064476937055588,.72730028629303,.796801805496216,.297043144702911,Average,.162538453936577
Dominican Republic,2013,5.01551532745361,Moderate,Good,Less,.888566076755524,.017777923494578,.751750826835632,.793314456939697,.29513144493103,Average,.13322472572327
Dominican Republic,2014,5.38733196258545,Moderate,Good,Less,.904574394226074,-.023884614929557,.760023474693298,.797704577445984,.300099194049835,Average,.16539317369461
Ecuador,2006,5.02419137954712,Moderate,Excellent,More,.671074986457825,-.094320006668568,.900686621665955,.824870228767395,.3568474650383,Weak,-.593864977359772
Ecuador,2007,4.99587535858154,Moderate,Good,More,.669843375682831,-.066632844507695,.829651474952698,.833283066749573,.28614419698715,Average,-.510919690132141
Ecuador,2008,5.29651308059692,Moderate,Fair,More,.640317261219025,-.098186291754246,.801256656646729,.842586636543274,.283164143562317,Average,-.507402896881104
Ecuador,2009,6.02180337905884,Moderate,Fair,More,.736880838871,-.111820474267006,.774304509162903,.840363144874573,.255967915058136,Average,-.479619711637497
Ecuador,2010,5.83805131912231,Moderate,Good,More,.723079085350037,-.067060321569443,.80563884973526,.826495051383972,.220013707876205,Average,-.440914005041122
Ecuador,2011,5.79508829116821,Moderate,Fair,More,.788305699825287,-.159264281392097,.701595664024353,.861699998378754,.27068766951561,Strong,-.5193030834198
Ecuador,2012,5.96071624755859,Moderate,Fair,More,.825275123119354,-.088201992213727,.729978859424591,.847184836864471,.333309054374695,Strong,-.466316729784012
Ecuador,2013,6.01920604705811,Moderate,Fair,More,.786798119544983,-.194883212447166,.645848631858826,.850897312164307,.266504049301147,Strong,-.234339594841003
Ecuador,2014,5.94585180282593,Moderate,Fair,More,.71910482645035,-.17162431776524,.66093492507935,.859315514564514,.305792957544327,Strong,-.137130931019783
Egypt,2011,4.17415857315063,Moderate,Poor,Less,.589537799358368,-.161336913704872,.85859626531601,.528634011745453,.353416979312897,Strong,-1.28937983512878
Egypt,2012,4.20415687561035,Moderate,Poor,Less,.451543360948563,-.147717237472534,.8803830742836,.527221381664276,.39842301607132,Strong,-1.11504721641541
Egypt,2013,3.55852031707764,Moderate,Poor,Less,.473774552345276,-.151082828640938,.913228452205658,.550683319568634,.483379006385803,Weak,-1.34563684463501
Egypt,2014,4.88507270812988,Moderate,Poor,Less,.577937960624695,-.135773852467537,.749142587184906,.54278427362442,.327350169420242,Strong,-1.38758409023285
El Salvador,2006,5.70092964172363,Moderate,Good,Less,.682989537715912,-.066500432789326,.806595683097839,.86399501562119,.232691317796707,Average,-.036445248872042
El Salvador,2007,5.29553508758545,Moderate,Poor,Less,.638936817646027,-.027365064248443,.785098731517792,.868841171264648,.220198929309845,Average,.039882976561785
El Salvador,2008,5.19149398803711,Moderate,Poor,Less,.635648250579834,-.089868426322938,.734727442264557,.84206748008728,.232124119997025,Average,.069900378584862
El Salvador,2009,6.83908700942993,Moderate,Poor,Less,.670932412147522,-.114346019923687,.647527635097504,.85037750005722,.243230953812599,Average,.013016441836954
El Salvador,2010,6.73991107940674,Moderate,Fair,Less,.669337868690491,-.074426732957364,.694180071353912,.813811123371124,.302185982465744,Average,.055032279342413
El Salvador,2011,4.74129486083984,Moderate,Poor,Less,.74724638462067,-.136052832007408,.706552803516388,.87532359361649,.336321532726288,Average,.065564215183259
El Salvador,2012,5.93437147140503,Moderate,Fair,Less,.682744801044464,-.164107531309128,.7862948179245,.830632150173187,.36522081494331,Weak,.07130802422762
El Salvador,2013,6.32506322860718,Moderate,Fair,More,.715570449829102,-.158848777413368,.771750867366791,.828256785869598,.317476391792297,Average,-.063172265887261
El Salvador,2014,5.85652351379395,Moderate,Fair,More,.77801465988159,-.203331217169762,.781459808349609,.837205052375793,.329850852489471,Weak,-.011585675179959
Estonia,2006,5.37105464935303,Moderate,Excellent,Less,.74857634305954,-.270635545253754,.79672265052795,.654531300067902,.215225026011467,Average,.88157653808594
Estonia,2007,5.33204412460327,High,Good,Less,.712120890617371,-.253305971622467,.742697179317474,.665569841861725,.17623101174831,Average,.829848170280457
Estonia,2008,5.45193767547607,High,Good,More,.642325103282928,-.224273100495338,.662769675254822,.597254455089569,.217813089489937,Average,.807200908660889
Estonia,2009,5.1377387046814,Moderate,Good,More,.610709309577942,-.235230997204781,.793151676654816,.597613275051117,.243074834346771,Weak,.805257499217987
Estonia,2011,5.48681974411011,Moderate,Excellent,More,.73522537946701,-.174271509051323,.686783909797668,.65138608217239,.205158427357674,Average,.852252602577209
Estonia,2012,5.36392784118652,High,Good,More,.696825742721558,-.1997459679842,.792852699756622,.647360324859619,.19896674156189,Weak,.843674659729004
Estonia,2013,5.36744594573975,High,Good,More,.75355869531631,-.20902022719383,.72635638713837,.702255547046661,.19901816546917,Weak,.911051869392395
Estonia,2014,5.55598258972168,High,Excellent,More,.773327112197876,-.161366656422615,.652447462081909,.68043065071106,.203439116477966,Average,.964252769947052
Ethiopia,2013,4.44482707977295,Low,Poor,Less,.706796228885651,.006050921045244,.750478267669678,.642846286296844,.213350877165794,Strong,-1.33527815341949
Ethiopia,2014,4.50664663314819,Low,Poor,Less,.693558931350708,.093289844691754,.701800286769867,.737836539745331,.302858293056488,Strong,-1.24790370464325
Finland,2006,7.67244911193848,High,Excellent,More,.968580484390259,-.015669563785196,.132430180907249,.721504807472229,.172133937478065,Strong,1.52236998081207
Finland,2008,7.67062664031982,High,Excellent,More,.934178948402405,.016307631507516,.216567531228065,.772777676582336,.1435387134552,Strong,1.47894024848938
Finland,2010,7.39326429367065,High,Excellent,More,.916009128093719,.080552577972413,.412515699863434,.832108616828918,.20209465920925,Average,1.45805132389069
Finland,2011,7.35422515869141,High,Excellent,More,.936448395252228,.090724267065526,.319593191146851,.772944152355194,.20523864030838,Average,1.46108317375183
Finland,2012,7.4202094078064,High,Excellent,More,.920968115329742,-.011661036871374,.360733956098557,.796285092830658,.201654434204102,Strong,1.49936282634735
Finland,2013,7.44463586807251,High,Excellent,More,.91862535476685,.028949966654182,.305770456790924,.768957376480103,.194672554731369,Average,1.47098338603973
Finland,2014,7.38457107543945,High,Excellent,More,.93304395675659,-.011084036901594,.265479892492294,.784109592437744,.198813885450363,Average,1.42594361305237
France,2006,6.58270025253296,High,Excellent,More,.789120733737946,.115103542804718,.699270129203796,.777402222156525,.28868243098259,Average,.935363113880157
France,2008,7.00806474685669,High,Excellent,More,.833327114582062,-.041973743587733,.668875813484192,.745671510696411,.28061929345131,Average,.91719394922256
France,2009,6.28349828720093,High,Excellent,More,.798213183879852,-.092544972896576,.65416818857193,.762939274311066,.303366601467133,Average,.859072685241699
France,2010,6.79790115356445,High,Excellent,More,.849702179431915,-.114278644323349,.622954249382019,.789724111557007,.260568112134933,Average,.936290740966797
France,2011,6.9591851234436,High,Excellent,More,.90336662530899,-.113245576620102,.626624524593353,.78080940246582,.280994772911072,Average,.880006432533264
France,2012,6.64936542510986,High,Excellent,More,.841320335865021,-.159750819206238,.607905268669128,.754119575023651,.252988010644913,Average,.885848104953766
France,2013,6.66712141036987,High,Excellent,More,.87779575586319,-.135235905647278,.699069380760193,.800136089324951,.204969689249992,Average,.820969820022583
France,2014,6.46686792373657,High,Good,More,.803474187850952,-.128059014678,.655637443065643,.811054468154907,.21589383482933,Weak,.787584483623505
Gabon,2011,4.25540065765381,Moderate,Poor,Less,.77187192440033,-.236666798591614,.850830912590027,.591380834579468,.263955116271973,Average,-.27310252189636
Gabon,2012,3.97205924987793,Moderate,Poor,Less,.565965831279755,-.22162179648876,.810119688510895,.469998508691788,.2657430768013,Average,-.281868308782578
Gabon,2013,3.80028700828552,Moderate,Poor,Less,.682490110397339,-.173434630036354,.780438899993896,.509570956230164,.287097007036209,Average,-.258401155471802
Gabon,2014,3.91807317733765,Moderate,Fair,Less,.60661381483078,-.22696916759014,.781658470630646,.53916072845459,.293042421340942,Weak,-.35751086473465
Georgia,2006,3.67510843276978,Moderate,Poor,More,.552592635154724,-.246162921190262,.751933634281158,.433115273714066,.269383609294891,Average,-.536244213581085
Georgia,2007,3.70719456672668,Moderate,Poor,More,.46372252702713,-.247139766812325,.69734001159668,.426647961139679,.235846742987633,Weak,-.454972565174103
Georgia,2008,4.156090259552,Moderate,Poor,More,.613997399806976,-.205610573291779,.497999459505081,.440979540348053,.261508077383041,Average,-.601485550403595
Georgia,2009,3.80063915252686,Moderate,Poor,More,.495314002037048,-.213908210396767,.534585297107697,.491961389780045,.242350146174431,Average,-.581479668617249
Georgia,2010,4.10183715820312,Moderate,Poor,More,.55785793066025,-.229917913675308,.459736317396164,.501790285110474,.242536306381226,Strong,-.449629932641983
Georgia,2011,4.20303058624268,Moderate,Poor,More,.632464528083801,-.238008111715317,.353346407413483,.514920651912689,.246770426630974,Strong,-.421734988689423
Georgia,2012,4.25444555282593,Moderate,Poor,More,.658724009990692,-.25304159522057,.320887595415115,.559153914451599,.250087857246399,Strong,-.338976442813873
Georgia,2013,4.34892082214355,Moderate,Poor,More,.722127616405487,-.239019215106964,.348713606595993,.595041275024414,.19990707933903,Strong,-.16719114780426
Georgia,2014,4.28750801086426,Moderate,Poor,More,.719781160354614,-.219429507851601,.41552564501762,.56988400220871,.204327508807182,Average,-.003870710730553
Germany,2007,6.41681957244873,High,Excellent,More,.80087822675705,.15572801232338,.79217940568924,.732468903064728,.230811893939972,Average,1.16705179214478
Germany,2009,6.64149332046509,High,Excellent,More,.843784511089325,.116058707237244,.689930737018585,.791827440261841,.206444725394249,Average,1.08994150161743
Germany,2010,6.72453117370605,High,Excellent,More,.842656433582306,.083724334836007,.688005983829498,.793705821037292,.182344138622284,Average,1.04757273197174
Germany,2011,6.62131214141846,High,Excellent,More,.906293272972107,.022785618901253,.677172124385834,.793666243553162,.165199533104897,Average,1.10185372829437
Germany,2012,6.70236206054688,High,Excellent,More,.904440462589264,.059391681104899,.679236710071564,.803739309310913,.169576168060303,Average,1.08446657657623
Germany,2013,6.96512508392334,High,Excellent,More,.894312977790833,.014207869768143,.565794229507446,.743487358093262,.204995915293694,Average,1.16794860363007
Germany,2014,6.98421430587769,High,Excellent,More,.898683428764343,.076694495975972,.473952919244766,.785408496856689,.18784487247467,Strong,1.19625508785248
Ghana,2006,4.53501987457275,Low,Poor,Less,.849283397197723,.224802911281586,.814070403575897,.671201050281525,.19760665297508,Strong,.190818101167679
Ghana,2007,5.22014808654785,Low,Poor,Less,.891153275966644,.149213895201683,.771188259124756,.685636401176453,.216630280017853,Strong,.200881943106651
Ghana,2008,4.9651346206665,Low,Poor,Less,.838006317615509,.130862131714821,.862870395183563,.717010378837585,.172045439481735,Strong,.184305503964424
Ghana,2009,4.1976957321167,Low,Poor,Less,.757477760314941,.016169147565961,.889738321304321,.774203181266785,.197590127587318,Strong,.261387437582016
Ghana,2010,4.60625171661377,Low,Poor,Less,.891129910945892,.084302835166455,.874849140644073,.783399701118469,.18412871658802,Strong,.258218795061111
Ghana,2011,5.60819959640503,Low,Poor,Less,.851896166801453,.020458986982704,.790444314479828,.743967115879059,.209212630987167,Strong,.307722091674805
Ghana,2012,5.05726194381714,Low,Poor,Less,.679418444633484,.049438156187535,.897836148738861,.759688019752502,.152376383543015,Average,.254103422164917
Ghana,2013,4.96505308151245,Low,Poor,Less,.793793737888336,-.056277189403773,.880178451538086,.690766215324402,.210818722844124,Average,.220631137490273
Ghana,2014,3.86035108566284,Low,Poor,Less,.676916062831879,.009476307779551,.912682354450226,.69615489244461,.280321031808853,Average,.180862009525299
Greece,2007,6.6469612121582,High,Fair,More,.575308859348297,-.199766173958778,.844570934772491,.73792427778244,.221744120121,Average,.744919180870056
Greece,2009,6.03857469558716,High,Fair,More,.443107843399048,-.302078038454056,.958768308162689,.64851355552673,.253589481115341,Weak,.319026440382004
Greece,2010,5.83955860137939,High,Good,More,.484110981225967,-.311486333608627,.954113841056824,.633947491645813,.29151639342308,Weak,.373970061540604
Greece,2011,5.37203979492188,High,Good,More,.528125941753387,-.324366509914398,.941152513027191,.591371893882751,.322790801525116,Weak,.35130313038826
Greece,2012,5.09635400772095,Moderate,Fair,More,.37261041998863,-.312325567007065,.958908975124359,.580687582492828,.351506292819977,Weak,.224957793951035
Greece,2013,4.72025108337402,Moderate,Poor,More,.42596653103828,-.279308795928955,.941309869289398,.689162373542786,.482183158397675,Weak,.241548538208008
Greece,2014,4.7562370300293,Moderate,Fair,More,.369156330823898,-.295231103897095,.93021380901337,.694675922393799,.385433316230774,Weak,.294494032859802
Guatemala,2006,5.90142917633057,Moderate,Fair,Less,.663381695747375,.169918149709702,.706095576286316,.818015456199646,.287081897258759,Average,-.464312523603439
Guatemala,2007,6.32958126068115,Moderate,Good,Less,.62758696079254,.133423700928688,.809742629528046,.81904649734497,.224379733204842,Weak,-.4819658100605
Guatemala,2008,6.41449451446533,Moderate,Good,Less,.630151748657227,.203267470002174,.796285450458527,.834360063076019,.233636200428009,Weak,-.48007920384407
Guatemala,2009,6.45191621780396,Moderate,Fair,Less,.643478751182556,.194628432393074,.754889369010925,.82871550321579,.239741578698158,Average,-.609178185462952
Guatemala,2010,6.28974866867065,Moderate,Good,Less,.695862948894501,.164497286081314,.794835388660431,.849933385848999,.23561792075634,Average,-.603803038597107
Guatemala,2011,5.74335384368896,Moderate,Fair,Less,.762963116168976,.007224800996483,.863039374351501,.844493687152863,.289357900619507,Average,-.55335259437561
Guatemala,2012,5.85571718215942,Moderate,Fair,Less,.865472018718719,.018788177520037,.820923984050751,.862783432006836,.34940496087074,Average,-.521668791770935
Guatemala,2013,5.98460149765015,Moderate,Fair,Less,.884005010128021,.043558225035668,.81676983833313,.866773843765259,.33252426981926,Average,-.543908715248108
Guatemala,2014,6.53603076934814,Moderate,Fair,Less,.843398928642273,.10641747713089,.804462552070618,.835368037223816,.305114686489105,Average,-.505854725837708
Guinea,2011,4.04456949234009,Low,Poor,Less,.796830236911774,.079642154276371,.743256270885468,.700549304485321,.260133177042007,Strong,-1.16511762142181
Guinea,2012,3.65155482292175,Low,Poor,Less,.646187841892242,.041545636951924,.794450223445892,.677212595939636,.284573376178741,Average,-1.16979384422302
Guinea,2013,3.90179300308228,Low,Poor,Less,.692736625671387,.133078426122665,.815481603145599,.60032457113266,.348057001829147,Average,-1.14148807525635
Guinea,2014,3.41248250007629,Low,Poor,Less,.683557569980621,.050847012549639,.705246388912201,.628649711608887,.351264536380768,Average,-.91106086969376
Guyana,2007,5.99282646179199,Moderate,Good,Less,.6940056681633,.117062225937843,.835569083690643,.76754057407379,.296419769525528,Average,-.233864977955818
Haiti,2006,3.7541561126709,Low,Poor,Less,.449474722146988,.406052082777023,.853506445884705,.612906038761139,.332141399383545,Average,-1.07170283794403
Haiti,2008,3.84632921218872,Low,Poor,Less,.464970648288727,.266078025102615,.811658978462219,.607697069644928,.25577411055565,Weak,-1.01017355918884
Haiti,2010,3.76599884033203,Low,Poor,Less,.372941315174103,.222772732377052,.848006784915924,.554959654808044,.292556822299957,Weak,-.862484931945801
Haiti,2011,4.84457397460938,Low,Poor,Less,.41258779168129,.24946628510952,.681960105895996,.6252401471138,.244855642318726,Average,-.90316796302795
Haiti,2012,4.41347503662109,Low,Poor,Less,.482485860586166,.295792669057846,.717166364192963,.593434154987335,.283806413412094,Average,-.806002557277679
Haiti,2013,4.62196207046509,Low,Poor,Less,.610410034656525,.29587978124619,.668975710868835,.538054764270782,.32665553689003,Average,-.72148472070694
Haiti,2014,3.88877844810486,Low,Poor,Less,.508805453777313,.291119933128357,.707521259784698,.59256500005722,.327208459377289,Weak,-.728294312953949
Honduras,2006,5.39651966094971,Moderate,Excellent,Less,.650253593921661,.09348700940609,.84353905916214,.857972741127014,.15547397732735,Average,-.421529233455658
Honduras,2007,5.09715414047241,Moderate,Fair,Less,.675630986690521,.234024599194527,.825974702835083,.758958756923676,.198780000209808,Average,-.33973217010498
Honduras,2008,5.42033100128174,Moderate,Fair,Less,.686880886554718,.226330399513245,.863222002983093,.789360761642456,.205853819847107,Weak,-.443616032600403
Honduras,2009,6.03318929672241,Moderate,Fair,Less,.661202788352966,.121832773089409,.856734335422516,.802865922451019,.2613043487072,Weak,-.44079372286797
Honduras,2010,5.86613130569458,Moderate,Fair,Less,.645528495311737,.108209848403931,.819940090179443,.796518564224243,.259946256875992,Weak,-.525592684745789
Honduras,2011,4.96103143692017,Moderate,Fair,Less,.783369064331055,.0978292375803,.883963167667389,.815691471099854,.307470977306366,Weak,-.456858664751053
Honduras,2012,4.60221815109253,Moderate,Fair,Less,.700452089309692,-.001309064216912,.871437132358551,.846510350704193,.293591260910034,Weak,-.450412213802338
Honduras,2013,4.7133584022522,Moderate,Fair,Less,.698400378227234,-.025670750066638,.8676997423172,.816518545150757,.283281326293945,Weak,-.497785449028015
Honduras,2014,5.05572605133057,Moderate,Fair,Less,.695982575416565,.01624421030283,.83435010910034,.820184409618378,.299388498067856,Weak,-.466157168149948
Hong Kong,2006,5.5111870765686,High,Fair,More,.90982007980347,.138109564781189,.355984807014465,.723260104656219,.235955417156219,Strong,.811495125293732
Hong Kong,2008,5.13726186752319,High,Good,More,.922211289405823,.278310775756836,.273945063352585,.718972146511078,.236634448170662,Strong,.762797474861145
Hong Kong,2009,5.39705562591553,High,Fair,More,.918026328086853,.289876103401184,.272124707698822,.762150704860687,.210104212164879,Strong,.696927428245544
Hong Kong,2010,5.64283466339111,High,Good,More,.890417695045471,.313772827386856,.255775421857834,.710370421409607,.183105647563934,Strong,.694982945919037
Hong Kong,2011,5.47401094436646,High,Good,More,.894330143928528,.21608093380928,.244886592030525,.733887314796448,.195711567997932,Average,.74226987361908
Hong Kong,2012,5.4837646484375,High,Fair,More,.879752457141876,.203935533761978,.379783153533936,.71513730287552,.183349266648293,Average,.799180567264557
Hong Kong,2014,5.45805072784424,High,Fair,More,.843082368373871,.205213621258736,.422959864139557,.683968484401703,.242867544293404,Average,.815044045448303
Hungary,2007,4.95391702651978,Moderate,Excellent,More,.538498103618622,-.171240359544754,.89517742395401,.70064216852188,.23028299212456,Weak,.881030559539795
Hungary,2009,4.89460039138794,Moderate,Good,More,.464373111724854,-.135095447301865,.914700746536255,.664400339126587,.22789041697979,Weak,.710025906562805
Hungary,2010,4.72513246536255,Moderate,Good,More,.51383537054062,-.15515281260014,.983276009559631,.655816435813904,.234813049435616,Weak,.785467803478241
Hungary,2011,4.9176025390625,Moderate,Good,More,.63110011816025,-.099203556776047,.939908027648926,.642114281654358,.304519563913345,Average,.790953159332275
Hungary,2012,4.68335819244385,Moderate,Excellent,More,.569231510162354,-.1459851115942,.930297315120697,.651907980442047,.315398007631302,Weak,.702347993850708
Hungary,2013,4.91446685791016,Moderate,Good,More,.673728287220001,-.122941486537457,.91153317689896,.705703675746918,.30672413110733,Weak,.755799651145935
Hungary,2014,5.18056344985962,Moderate,Good,More,.494474709033966,-.159699380397797,.85536140203476,.650690138339996,.237619638442993,Weak,.622265458106995
Iceland,2008,6.88828420639038,High,Excellent,More,.885196149349213,.264532059431076,.708049297332764,.879538476467133,.15306843817234,Weak,1.34188330173492
Iceland,2012,7.59066009521484,High,Excellent,More,.904654502868652,.233139365911484,.758585631847382,.899718463420868,.157153815031052,Weak,1.33720743656158
Iceland,2013,7.50139427185059,High,Excellent,More,.923207700252533,.297627419233322,.712598741054535,.869971036911011,.156275570392609,Average,1.35828232765198
India,2007,5.02679347991943,Low,Poor,Less,.728892624378204,-.056386392563582,.862142860889435,.668467879295349,.25250220298767,Strong,-.358054578304291
India,2008,5.14583301544189,Low,Poor,Less,.755839645862579,-.077767543494702,.891188442707062,.674159824848175,.259315460920334,Strong,-.329827040433884
India,2009,4.52151775360107,Moderate,Poor,Less,.678643643856049,-.032679747790099,.894611060619354,.771342933177948,.300621330738068,Strong,-.439076334238052
India,2010,4.98927736282349,Moderate,Poor,Less,.783060371875763,.049412775784731,.862548053264618,.696512341499329,.26650202274323,Strong,-.40261912345886
India,2011,4.63487148284912,Moderate,Poor,Less,.837551653385162,-.04753777384758,.907793521881104,.64816719293594,.231594488024712,Average,-.437668919563293
India,2012,4.72014665603638,Moderate,Poor,Less,.609320104122162,.057177525013686,.829614758491516,.628734350204468,.294841021299362,Average,-.43655788898468
India,2013,4.42778873443604,Moderate,Poor,Less,.740176618099213,.073610715568066,.832356333732605,.679957747459412,.330437362194061,Average,-.385419487953186
India,2014,4.42437934875488,Moderate,Poor,Less,.809382915496826,-.0366844907403,.832141995429993,.711023509502411,.284582048654556,Strong,-.269796282052994
Indonesia,2006,4.9469780921936,Moderate,Fair,Less,.713171124458313,.33695662021637,.91512006521225,.824655950069427,.265537202358246,Strong,-.769670307636261
Indonesia,2007,5.10121393203735,Moderate,Poor,Less,.603260338306427,.30060887336731,.959867000579834,.811749041080475,.241613194346428,Average,-.63672578334808
Indonesia,2008,4.81530952453613,Moderate,Poor,Less,.595633387565613,.153037816286087,.968211829662323,.773841202259064,.239270582795143,Strong,-.574521601200104
Indonesia,2009,5.47236108779907,Moderate,Fair,Less,.783792853355408,.179326757788658,.910941302776337,.864887595176697,.192703858017921,Strong,-.39610430598259
Indonesia,2010,5.45729923248291,Moderate,Fair,Less,.699657559394836,.435710668563843,.954049587249756,.836674869060516,.21790799498558,Strong,-.462492018938065
Indonesia,2011,5.17260837554932,Moderate,Fair,Less,.878287196159363,.425774127244949,.96229487657547,.86381483078003,.273416042327881,Strong,-.401472836732864
Indonesia,2012,5.36777400970459,Moderate,Fair,Less,.77031934261322,.341559380292892,.961588859558105,.896927416324615,.228979602456093,Strong,-.268305957317352
